date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease
2020-08-21,NE,2,308,3051,26
2020-08-21,NH,0,0,0,0
2020-08-21,NJ,9,290,30195,34
2020-08-21,NM,5,202,6127,7
2020-08-21,NV,13,849,4499,0
2020-08-21,NY,3,709,98171,0
2020-08-21,OH,26,1043,24493,104
2020-08-21,OK,6,1077,8931,48
2020-08-21,OR,2,256,4698,5
2020-08-21,PA,20,693,13438,0
2020-08-21,PR,7,703,0,0
2020-08-21,RI,2,151,5940,7
2020-08-21,SC,58,1058,9323,293
2020-08-21,SD,2,193,1474,8
2020-08-21,TN,61,1669,27466,99
2020-08-21,TX,258,5021,27936,0
2020-08-21,UT,2,463,3130,17
2020-08-21,VA,9,978,18055,125
2020-08-21,VI,0,63,222,0
2020-08-21,VT,0,4,1535,0
2020-08-21,WA,15,441,11955,12
2020-08-21,WI,1,848,9744,36
2020-08-21,WV,4,84,6522,0
2020-08-21,WY,3,56,607,1
2020-08-20,AK,0,85,1713,0
2020-08-20,AL,30,971,10462,250
2020-08-20,AR,10,549,6680,47
2020-08-20,AS,0,0,0,0
2020-08-20,AZ,50,723,6481,123
2020-08-20,CA,163,5920,81363,0
2020-08-20,CO,12,270,4657,3
2020-08-20,CT,1,118,12302,72
2020-08-20,DC,1,55,2271,0
2020-08-20,DE,0,75,2012,0
2020-08-20,FL,119,4555,24958,450
2020-08-20,GA,55,2759,18379,216
2020-08-20,GU,1,105,837,0
2020-08-20,HI,3,235,2324,14
2020-08-20,IA,8,727,5142,0
2020-08-20,ID,9,370,1654,30
2020-08-20,IL,27,1832,49780,0
2020-08-20,IN,11,941,10497,55
2020-08-20,KS,0,0,0,0
2020-08-20,KY,14,700,8198,48
2020-08-20,LA,28,918,13142,0
2020-08-20,MA,12,313,21569,12
2020-08-20,MD,8,580,11328,41
2020-08-20,ME,1,19,2924,2
2020-08-20,MI,16,527,29987,0
2020-08-20,MN,7,690,8477,31
2020-08-20,MO,3,1058,10021,0
2020-08-20,MP,0,0,1,0
2020-08-20,MS,27,894,0,34
2020-08-20,MT,5,116,911,9
2020-08-20,NC,34,1972,23241,0
2020-08-20,ND,2,274,1987,0
2020-08-20,NE,3,215,1815,16
2020-08-20,NH,1,14,1659,-2
2020-08-20,NJ,6,100,27395,48
2020-08-20,NM,6,170,5272,4
2020-08-20,NV,38,556,3881,0
2020-08-20,NY,5,601,80383,0
2020-08-20,OH,22,1122,21767,86
2020-08-20,OK,10,746,7408,76
2020-08-20,OR,4,295,4916,21
2020-08-20,PA,15,791,17753,0
2020-08-20,PR,11,209,0,0
2020-08-20,RI,1,76,-18627,12
2020-08-20,SC,41,909,7763,0
2020-08-20,SD,2,125,936,5
2020-08-20,TN,36,1375,21774,87
2020-08-20,TX,234,5303,24577,0
2020-08-20,UT,4,461,4981,21
2020-08-20,VA,17,863,15050,125
2020-08-20,VI,1,41,156,0
2020-08-20,VT,0,4,1558,0
2020-08-20,WA,13,443,12382,30
2020-08-20,WI,7,769,9131,39
2020-08-20,WV,0,181,7808,0
2020-08-20,WY,0,38,1042,5
2020-08-19,AK,0,70,770,0
2020-08-19,AL,8,1117,15970,122
2020-08-19,AR,12,729,7489,48
2020-08-19,AS,0,0,0,0
2020-08-19,AZ,105,637,6605,142
2020-08-19,CA,181,6164,85480,0
2020-08-19,CO,10,261,3920,42
2020-08-19,CT,1,59,9630,0
2020-08-19,DC,1,29,2152,0
2020-08-19,DE,2,50,974,0
2020-08-19,FL,174,4115,23084,508
2020-08-19,GA,55,2305,13073,235
2020-08-19,GU,0,22,502,0
2020-08-19,HI,2,394,1520,15
2020-08-19,IA,17,337,4887,0
2020-08-19,ID,9,384,1870,41
2020-08-19,IL,24,2295,48004,0
2020-08-19,IN,15,489,4930,53
2020-08-19,KS,6,723,4855,56
2020-08-19,KY,12,627,3293,49
2020-08-19,LA,55,778,14205,0
2020-08-19,MA,37,827,19246,21
2020-08-19,MD,11,414,8049,46
2020-08-19,ME,0,21,2895,2
2020-08-19,MI,10,688,31975,0
2020-08-19,MN,17,557,17063,56
2020-08-19,MO,12,1258,6056,0
2020-08-19,MP,0,0,0,0
2020-08-19,MS,35,1348,0,38
2020-08-19,MT,0,110,911,9
2020-08-19,NC,35,1153,25821,0
2020-08-19,ND,1,188,1412,9
2020-08-19,NE,6,262,2629,-48
2020-08-19,NH,3,19,1083,0
2020-08-19,NJ,11,329,24638,52
2020-08-19,NM,5,79,5824,14
2020-08-19,NV,32,389,2209,0
2020-08-19,NY,6,631,79794,0
2020-08-19,OH,36,958,18514,93
2020-08-19,OK,17,597,7143,77
2020-08-19,OR,11,194,4624,29
2020-08-19,PA,24,570,14331,0
2020-08-19,PR,10,221,0,0
2020-08-19,RI,3,103,22048,14
2020-08-19,SC,17,739,4908,0
2020-08-19,SD,1,123,911,8
2020-08-19,TN,26,2022,32560,88
2020-08-19,TX,309,7024,9520,0
2020-08-19,UT,8,364,3482,28
2020-08-19,VA,14,737,15973,69
2020-08-19,VI,0,32,649,0
2020-08-19,VT,0,3,-203,0
2020-08-19,WA,24,563,14264,62
2020-08-19,WI,8,710,8766,50
2020-08-19,WV,2,70,3929,0
2020-08-19,WY,0,67,586,4
2020-08-18,AK,1,67,4294,0
2020-08-18,AL,11,1357,13979,0
2020-08-18,AR,16,410,10190,74
2020-08-18,AS,0,0,0,0
2020-08-18,AZ,23,915,4694,122
2020-08-18,CA,100,4636,110623,0
2020-08-18,CO,10,194,4883,4
2020-08-18,CT,0,-12,10775,0
2020-08-18,DC,2,52,3771,0
2020-08-18,DE,0,57,1150,0
2020-08-18,FL,219,3838,22326,505
2020-08-18,GA,67,2816,30086,296
2020-08-18,GU,0,19,434,0
2020-08-18,HI,0,173,2078,5
2020-08-18,IA,8,229,2885,0
2020-08-18,ID,4,282,2100,19
2020-08-18,IL,26,1740,32435,0
2020-08-18,IN,30,841,13140,64
2020-08-18,KS,0,0,0,0
2020-08-18,KY,12,608,9476,37
2020-08-18,LA,28,640,15062,0
2020-08-18,MA,6,175,11478,14
2020-08-18,MD,9,520,9173,40
2020-08-18,ME,0,16,1756,2
2020-08-18,MI,16,654,21664,0
2020-08-18,MN,9,345,2938,46
2020-08-18,MO,6,794,8070,0
2020-08-18,MP,0,1,-1,0
2020-08-18,MS,33,795,0,36
2020-08-18,MT,2,54,733,9
2020-08-18,NC,48,1263,14385,0
2020-08-18,ND,4,134,374,8
2020-08-18,NE,1,191,2305,0
2020-08-18,NH,1,13,923,3
2020-08-18,NJ,10,331,21344,41
2020-08-18,NM,4,92,6485,19
2020-08-18,NV,25,672,1833,0
2020-08-18,NY,8,655,66236,0
2020-08-18,OH,39,861,19121,117
2020-08-18,OK,17,615,19055,94
2020-08-18,OR,9,225,4896,16
2020-08-18,PA,31,735,11512,0
2020-08-18,PR,11,953,0,0
2020-08-18,RI,1,120,2221,25
2020-08-18,SC,55,719,4215,294
2020-08-18,SD,1,83,637,6
2020-08-18,TN,39,1034,22230,100
2020-08-18,TX,216,7282,17196,0
2020-08-18,UT,5,263,4458,22
2020-08-18,VA,11,861,16002,163
2020-08-18,VI,0,36,210,0
2020-08-18,VT,0,3,871,0
2020-08-18,WA,4,598,14503,41
2020-08-18,WI,13,709,9357,53
2020-08-18,WV,4,99,4787,0
2020-08-18,WY,1,32,1511,-2
2020-08-17,AK,0,50,4083,0
2020-08-17,AL,27,571,5928,351
2020-08-17,AR,4,412,0,51
2020-08-17,AS,0,0,0,0
2020-08-17,AZ,0,468,5946,1
2020-08-17,CA,18,6469,129176,0
2020-08-17,CO,0,338,7930,8
2020-08-17,CT,3,370,43908,0
2020-08-17,DC,0,53,2750,0
2020-08-17,DE,0,85,2168,0
2020-08-17,FL,87,2678,17570,266
2020-08-17,GA,25,1831,20313,46
2020-08-17,GU,0,42,958,0
2020-08-17,HI,0,217,2432,4
2020-08-17,IA,6,294,2497,0
2020-08-17,ID,0,183,1082,7
2020-08-17,IL,12,1773,36473,0
2020-08-17,IN,2,591,7191,38
2020-08-17,KS,3,1282,9937,14
2020-08-17,KY,5,376,4079,22
2020-08-17,LA,19,567,15635,0
2020-08-17,MA,4,213,14733,5
2020-08-17,MD,2,503,14699,44
2020-08-17,ME,0,29,2302,-1
2020-08-17,MI,0,490,18667,0
2020-08-17,MN,6,564,5405,35
2020-08-17,MO,29,1148,11851,0
2020-08-17,MP,0,3,615,0
2020-08-17,MS,11,276,4167,73
2020-08-17,MT,0,42,2759,4
2020-08-17,NC,1,564,10262,0
2020-08-17,ND,0,59,559,2
2020-08-17,NE,0,131,1984,0
2020-08-17,NH,0,16,1026,1
2020-08-17,NJ,4,312,20572,12
2020-08-17,NM,3,106,5176,8
2020-08-17,NV,5,662,3298,0
2020-08-17,NY,6,408,56483,0
2020-08-17,OH,6,775,18596,83
2020-08-17,OK,4,369,0,8
2020-08-17,OR,0,189,2231,50
2020-08-17,PA,0,384,10072,0
2020-08-17,PR,0,754,0,0
2020-08-17,RI,1,58,686,0
2020-08-17,SC,19,456,5490,0
2020-08-17,SD,0,86,433,5
2020-08-17,TN,21,1036,12732,34
2020-08-17,TX,51,7368,29758,0
2020-08-17,UT,1,242,3026,11
2020-08-17,VA,4,734,18860,33
2020-08-17,VI,0,19,228,0
2020-08-17,VT,0,12,1876,0
2020-08-17,WA,15,640,15547,25
2020-08-17,WI,0,469,5507,23
2020-08-17,WV,0,68,5432,0
2020-08-17,WY,3,45,758,4
2020-08-16,AK,0,106,4732,0
2020-08-16,AL,2,853,8554,0
2020-08-16,AR,-1,673,33117,8
2020-08-16,AS,0,0,0,0
2020-08-16,AZ,14,883,13900,-40
2020-08-16,CA,77,7873,109151,0
2020-08-16,CO,0,300,5680,9
2020-08-16,CT,0,0,0,0
2020-08-16,DC,0,61,3575,0
2020-08-16,DE,0,55,1569,0
2020-08-16,FL,107,3779,26124,267
2020-08-16,GA,33,1862,15345,59
2020-08-16,GU,0,14,663,0
2020-08-16,HI,0,282,2751,2
2020-08-16,IA,2,635,4484,0
2020-08-16,ID,4,304,1906,12
2020-08-16,IL,18,1562,35527,0
2020-08-16,IN,5,739,8497,63
2020-08-16,KS,0,0,0,0
2020-08-16,KY,3,385,0,0
2020-08-16,LA,77,1181,19894,0
2020-08-16,MA,11,303,15164,3
2020-08-16,MD,3,519,14239,58
2020-08-16,ME,0,24,2845,1
2020-08-16,MI,6,477,28794,0
2020-08-16,MN,7,739,8842,29
2020-08-16,MO,21,1078,9099,0
2020-08-16,MP,0,0,0,0
2020-08-16,MS,4,381,0,0
2020-08-16,MT,0,91,897,2
2020-08-16,NC,4,1246,19999,0
2020-08-16,ND,0,143,1512,2
2020-08-16,NE,0,253,2940,3
2020-08-16,NH,0,8,1544,2
2020-08-16,NJ,2,13,28790,9
2020-08-16,NM,8,142,6107,11
2020-08-16,NV,3,697,3916,0
2020-08-16,NY,6,607,77085,0
2020-08-16,OH,2,613,26682,26
2020-08-16,OK,4,544,0,15
2020-08-16,OR,2,244,3674,0
2020-08-16,PA,3,660,12519,0
2020-08-16,PR,6,311,0,0
2020-08-16,RI,0,75,1237,5
2020-08-16,SC,9,615,6586,0
2020-08-16,SD,1,156,1169,3
2020-08-16,TN,21,1961,25621,34
2020-08-16,TX,143,6744,110621,0
2020-08-16,UT,0,331,3295,11
2020-08-16,VA,0,937,15671,2
2020-08-16,VI,0,7,47,0
2020-08-16,VT,0,6,1032,0
2020-08-16,WA,11,150,4801,24
2020-08-16,WI,1,699,5414,29
2020-08-16,WV,0,107,4988,0
2020-08-16,WY,0,59,0,0
2020-08-15,AK,1,85,663,0
2020-08-15,AL,3,1271,10762,151
2020-08-15,AR,13,-400,0,-4
2020-08-15,AS,0,0,118,0
2020-08-15,AZ,69,933,8683,280
2020-08-15,CA,151,12614,111899,0
2020-08-15,CO,5,319,6640,18
2020-08-15,CT,0,0,0,0
2020-08-15,DC,3,41,2870,0
2020-08-15,DE,0,56,1230,0
2020-08-15,FL,204,6352,35808,506
2020-08-15,GA,96,3273,14740,210
2020-08-15,GU,0,0,0,0
2020-08-15,HI,0,231,2418,10
2020-08-15,IA,7,861,4976,0
2020-08-15,ID,14,542,2249,23
2020-08-15,IL,5,1828,42586,0
2020-08-15,IN,15,1044,10082,71
2020-08-15,KS,0,0,0,0
2020-08-15,KY,6,632,10702,35
2020-08-15,LA,0,0,0,0
2020-08-15,MA,14,366,22603,20
2020-08-15,MD,5,818,16561,48
2020-08-15,ME,1,29,2282,0
2020-08-15,MI,20,1058,29570,0
2020-08-15,MN,6,690,10237,39
2020-08-15,MO,11,1127,9445,0
2020-08-15,MP,0,0,0,0
2020-08-15,MS,37,825,7898,43
2020-08-15,MT,1,118,957,5
2020-08-15,NC,30,1536,24463,0
2020-08-15,ND,0,123,1420,2
2020-08-15,NE,1,328,3131,0
2020-08-15,NH,1,59,1702,1
2020-08-15,NJ,9,278,31264,36
2020-08-15,NM,6,173,8378,18
2020-08-15,NV,24,859,3787,0
2020-08-15,NY,12,734,87934,0
2020-08-15,OH,40,1117,21824,82
2020-08-15,OK,13,901,10274,45
2020-08-15,OR,1,405,11367,0
2020-08-15,PA,20,850,15145,0
2020-08-15,PR,12,567,0,0
2020-08-15,RI,1,104,1797,25
2020-08-15,SC,56,1041,7575,0
2020-08-15,SD,2,94,1341,10
2020-08-15,TN,19,1289,16426,88
2020-08-15,TX,238,8245,31390,0
2020-08-15,UT,3,345,4739,16
2020-08-15,VA,11,912,16056,189
2020-08-15,VI,0,30,88,0
2020-08-15,VT,0,8,2872,0
2020-08-15,WA,19,345,8491,24
2020-08-15,WI,13,866,10506,40
2020-08-15,WV,3,183,5361,0
2020-08-15,WY,0,44,0,0
2020-08-14,AK,0,119,1757,0
2020-08-14,AL,3,752,21670,0
2020-08-14,AR,5,626,4554,0
2020-08-14,AS,0,0,0,0
2020-08-14,AZ,40,927,8470,12
2020-08-14,CA,188,7934,103171,0
2020-08-14,CO,7,463,7113,15
2020-08-14,CT,3,115,10240,0
2020-08-14,DC,0,94,6562,0
2020-08-14,DE,0,373,1474,0
2020-08-14,FL,229,6148,32299,621
2020-08-14,GA,35,3227,24216,237
2020-08-14,GU,0,25,391,0
2020-08-14,HI,0,0,3030,0
2020-08-14,IA,7,596,4828,0
2020-08-14,ID,5,498,3110,17
2020-08-14,IL,27,2296,47277,0
2020-08-14,IN,8,1067,7452,123
2020-08-14,KS,7,1338,7142,45
2020-08-14,KY,8,612,12410,42
2020-08-14,LA,28,1298,19734,0
2020-08-14,MA,14,212,21340,19
2020-08-14,MD,11,715,14464,45
2020-08-14,ME,0,26,2733,4
2020-08-14,MI,11,868,37897,0
2020-08-14,MN,8,730,9720,41
2020-08-14,MO,10,1473,12039,0
2020-08-14,MP,0,1,0,0
2020-08-14,MS,32,944,1672,26
2020-08-14,MT,0,134,1907,4
2020-08-14,NC,26,1346,25367,0
2020-08-14,ND,0,152,1412,10
2020-08-14,NE,4,416,4164,0
2020-08-14,NH,0,0,0,0
2020-08-14,NJ,10,570,25581,36
2020-08-14,NM,2,171,5497,21
2020-08-14,NV,15,1099,3961,0
2020-08-14,NY,4,727,84728,0
2020-08-14,OH,29,1131,24971,105
2020-08-14,OK,6,794,11176,52
2020-08-14,OR,2,313,5531,10
2020-08-14,PA,36,829,15866,0
2020-08-14,PR,11,682,0,0
2020-08-14,RI,2,95,1296,9
2020-08-14,SC,18,932,44824,370
2020-08-14,SD,2,127,1117,7
2020-08-14,TN,13,1947,22375,77
2020-08-14,TX,313,7018,44260,0
2020-08-14,UT,7,552,4609,23
2020-08-14,VA,7,1216,12953,129
2020-08-14,VI,0,22,327,0
2020-08-14,VT,0,17,1493,0
2020-08-14,WA,12,623,13887,45
2020-08-14,WI,7,1059,9418,65
2020-08-14,WV,4,123,5062,0
2020-08-14,WY,0,64,357,2
2020-08-13,AK,0,95,1376,0
2020-08-13,AL,8,771,6020,164
2020-08-13,AR,16,652,9257,94
2020-08-13,AS,0,0,0,0
2020-08-13,AZ,36,1351,12599,682
2020-08-13,CA,160,7085,134941,0
2020-08-13,CO,5,315,4175,6
2020-08-13,CT,0,76,7976,95
2020-08-13,DC,1,65,2843,0
2020-08-13,DE,2,268,3160,0
2020-08-13,FL,149,6236,28303,598
2020-08-13,GA,82,2515,23353,202
2020-08-13,GU,0,28,416,0
2020-08-13,HI,2,354,0,7
2020-08-13,IA,8,530,6135,0
2020-08-13,ID,0,538,1831,14
2020-08-13,IL,24,1834,44172,0
2020-08-13,IN,19,1043,9933,0
2020-08-13,KS,0,0,0,0
2020-08-13,KY,6,741,12104,25
2020-08-13,LA,41,1135,16236,0
2020-08-13,MA,21,319,27560,22
2020-08-13,MD,8,776,15480,115
2020-08-13,ME,0,19,3147,1
2020-08-13,MI,16,1167,39378,0
2020-08-13,MN,7,690,9621,31
2020-08-13,MO,2,1267,11509,0
2020-08-13,MP,0,0,0,0
2020-08-13,MS,22,612,0,53
2020-08-13,MT,1,139,1645,14
2020-08-13,NC,38,1763,25643,0
2020-08-13,ND,1,200,1820,5
2020-08-13,NE,5,214,968,0
2020-08-13,NH,2,34,1131,0
2020-08-13,NJ,8,656,27018,29
2020-08-13,NM,2,173,4313,10
2020-08-13,NV,34,602,5007,0
2020-08-13,NY,10,737,87163,0
2020-08-13,OH,21,1178,23749,122
2020-08-13,OK,11,705,8460,59
2020-08-13,OR,8,278,4443,8
2020-08-13,PA,24,991,16897,0
2020-08-13,PR,11,372,0,0
2020-08-13,RI,1,111,2230,5
2020-08-13,SC,42,935,5004,0
2020-08-13,SD,1,82,1060,4
2020-08-13,TN,24,2118,25911,94
2020-08-13,TX,255,6755,117648,0
2020-08-13,UT,2,334,3113,25
2020-08-13,VA,11,1101,17446,119
2020-08-13,VI,0,43,190,0
2020-08-13,VT,0,6,828,0
2020-08-13,WA,8,606,14511,35
2020-08-13,WI,7,968,11472,45
2020-08-13,WV,0,143,4133,0
2020-08-13,WY,1,33,207,2
2020-08-12,AK,1,66,1772,0
2020-08-12,AL,35,935,11147,222
2020-08-12,AR,0,703,0,71
2020-08-12,AS,0,0,0,0
2020-08-12,AZ,148,706,6247,529
2020-08-12,CA,180,11645,105543,0
2020-08-12,CO,5,402,3716,52
2020-08-12,CT,6,22,7962,0
2020-08-12,DC,0,63,1929,0
2020-08-12,DE,0,0,0,0
2020-08-12,FL,213,8109,30195,599
2020-08-12,GA,105,3565,17692,348
2020-08-12,GU,0,15,605,0
2020-08-12,HI,4,320,4077,18
2020-08-12,IA,11,477,3751,0
2020-08-12,ID,7,495,3344,31
2020-08-12,IL,15,1645,40453,0
2020-08-12,IN,17,660,4679,79
2020-08-12,KS,8,817,7077,64
2020-08-12,KY,7,1152,5268,28
2020-08-12,LA,48,1179,28866,0
2020-08-12,MA,18,293,15464,20
2020-08-12,MD,8,541,10838,82
2020-08-12,ME,0,20,6645,0
2020-08-12,MI,6,476,34811,0
2020-08-12,MN,17,464,6291,50
2020-08-12,MO,11,1595,9766,0
2020-08-12,MP,0,0,0,0
2020-08-12,MS,45,1081,2329,56
2020-08-12,MT,3,164,1460,25
2020-08-12,NC,45,1166,-195381,0
2020-08-12,ND,2,87,1076,10
2020-08-12,NE,3,334,2396,139
2020-08-12,NH,1,26,5026,0
2020-08-12,NJ,11,463,25243,44
2020-08-12,NM,3,199,7141,27
2020-08-12,NV,15,528,2258,0
2020-08-12,NY,7,700,87076,0
2020-08-12,OH,26,1422,19188,141
2020-08-12,OK,9,670,7202,82
2020-08-12,OR,7,248,5206,32
2020-08-12,PA,33,849,16663,0
2020-08-12,PR,8,671,0,0
2020-08-12,RI,2,76,1887,19
2020-08-12,SC,46,844,2894,0
2020-08-12,SD,1,102,1117,5
2020-08-12,TN,18,1478,17430,90
2020-08-12,TX,324,6200,11297,0
2020-08-12,UT,2,338,2322,19
2020-08-12,VA,8,776,15235,83
2020-08-12,VI,0,63,291,0
2020-08-12,VT,0,6,1110,0
2020-08-12,WA,19,601,16011,53
2020-08-12,WI,5,531,9446,33
2020-08-12,WV,6,133,4497,0
2020-08-12,WY,0,13,466,4
2020-08-11,AK,0,50,10351,0
2020-08-11,AL,50,831,2291,0
2020-08-11,AR,11,383,3165,65
2020-08-11,AS,0,0,0,0
2020-08-11,AZ,45,1214,7830,15
2020-08-11,CA,109,12500,175426,0
2020-08-11,CO,10,379,4963,11
2020-08-11,CT,0,117,8225,0
2020-08-11,DC,2,89,4269,0
2020-08-11,DE,0,65,1463,0
2020-08-11,FL,277,5831,29587,573
2020-08-11,GA,122,3563,29960,355
2020-08-11,GU,0,16,524,0
2020-08-11,HI,3,140,3600,3
2020-08-11,IA,7,258,2275,0
2020-08-11,ID,2,429,1500,7
2020-08-11,IL,20,1549,39813,0
2020-08-11,IN,25,870,8674,245
2020-08-11,KS,0,0,0,0
2020-08-11,KY,8,539,10009,39
2020-08-11,LA,26,1164,19467,0
2020-08-11,MA,10,392,14676,27
2020-08-11,MD,13,585,10064,19
2020-08-11,ME,1,1,1546,1
2020-08-11,MI,7,907,23058,0
2020-08-11,MN,6,323,1547,55
2020-08-11,MO,5,981,16321,0
2020-08-11,MP,0,0,0,0
2020-08-11,MS,32,644,9167,58
2020-08-11,MT,2,87,920,3
2020-08-11,NC,32,1051,14528,0
2020-08-11,ND,1,171,1847,13
2020-08-11,NE,3,264,2833,19
2020-08-11,NH,0,21,1100,1
2020-08-11,NJ,12,444,25820,60
2020-08-11,NM,5,129,5241,19
2020-08-11,NV,18,548,2009,0
2020-08-11,NY,7,667,76392,0
2020-08-11,OH,35,1095,19031,131
2020-08-11,OK,13,765,19022,135
2020-08-11,OR,11,286,6070,15
2020-08-11,PA,35,828,14483,0
2020-08-11,PR,8,582,0,0
2020-08-11,RI,1,119,1704,6
2020-08-11,SC,49,971,3750,329
2020-08-11,SD,0,50,882,5
2020-08-11,TN,38,1001,11876,125
2020-08-11,TX,220,9803,5399,0
2020-08-11,UT,4,362,3627,35
2020-08-11,VA,17,996,9002,233
2020-08-11,VI,0,29,130,0
2020-08-11,VT,0,10,594,0
2020-08-11,WA,9,683,15268,48
2020-08-11,WI,8,767,12875,61
2020-08-11,WV,6,121,3444,0
2020-08-11,WY,1,31,1139,4
2020-08-10,AK,0,66,2358,0
2020-08-10,AL,29,1686,16430,533
2020-08-10,AR,11,645,4844,52
2020-08-10,AS,0,0,0,0
2020-08-10,AZ,4,600,5068,9
2020-08-10,CA,66,7751,164483,0
2020-08-10,CO,0,336,5624,14
2020-08-10,CT,3,247,38077,0
2020-08-10,DC,0,54,2395,0
2020-08-10,DE,0,59,2494,0
2020-08-10,FL,93,4155,24039,284
2020-08-10,GA,30,2429,24485,48
2020-08-10,GU,0,6,541,0
2020-08-10,HI,0,152,0,2
2020-08-10,IA,3,282,2295,0
2020-08-10,ID,2,176,1469,11
2020-08-10,IL,1,1319,31034,0
2020-08-10,IN,3,664,10322,0
2020-08-10,KS,7,1092,9065,36
2020-08-10,KY,2,272,8696,22
2020-08-10,LA,24,562,6800,0
2020-08-10,MA,6,275,11062,8
2020-08-10,MD,6,755,16710,70
2020-08-10,ME,0,7,1913,0
2020-08-10,MI,7,580,20677,0
2020-08-10,MN,3,618,8569,51
2020-08-10,MO,6,2575,14603,0
2020-08-10,MP,0,1,-1,0
2020-08-10,MS,16,476,0,74
2020-08-10,MT,0,65,3394,1
2020-08-10,NC,4,626,14745,0
2020-08-10,ND,3,117,1050,2
2020-08-10,NE,0,187,2774,7
2020-08-10,NH,0,9,1684,3
2020-08-10,NJ,4,258,21936,0
2020-08-10,NM,4,200,7299,13
2020-08-10,NV,6,742,3846,0
2020-08-10,NY,2,476,53526,0
2020-08-10,OH,4,883,18213,64
2020-08-10,OK,2,397,0,20
2020-08-10,OR,1,216,3479,40
2020-08-10,PA,3,601,12472,0
2020-08-10,PR,0,700,0,0
2020-08-10,RI,0,28,829,0
2020-08-10,SC,18,724,4922,0
2020-08-10,SD,0,58,522,6
2020-08-10,TN,10,1202,13585,35
2020-08-10,TX,31,4455,43342,0
2020-08-10,UT,9,263,3684,22
2020-08-10,VA,1,663,16626,89
2020-08-10,VI,0,0,25,0
2020-08-10,VT,0,3,659,0
2020-08-10,WA,0,803,18151,105
2020-08-10,WI,0,521,7660,31
2020-08-10,WV,2,60,3912,0
2020-08-10,WY,0,-8,1015,2
2020-08-09,AK,0,100,4226,0
2020-08-09,AL,33,2947,10002,0
2020-08-09,AR,23,1344,10964,61
2020-08-09,AS,0,0,0,0
2020-08-09,AZ,13,816,5226,24
2020-08-09,CA,104,8373,110219,0
2020-08-09,CO,0,431,6318,20
2020-08-09,CT,0,0,0,0
2020-08-09,DC,1,100,4508,0
2020-08-09,DE,1,73,2152,0
2020-08-09,FL,77,6229,33562,254
2020-08-09,GA,13,3169,33913,72
2020-08-09,GU,0,0,0,0
2020-08-09,HI,0,231,2467,6
2020-08-09,IA,5,506,4757,0
2020-08-09,ID,6,573,1287,20
2020-08-09,IL,5,1382,39972,0
2020-08-09,IN,5,1041,11618,0
2020-08-09,KS,0,0,0,0
2020-08-09,KY,1,404,0,0
2020-08-09,LA,56,2653,32916,0
2020-08-09,MA,14,329,16866,10
2020-08-09,MD,8,922,18900,72
2020-08-09,ME,0,16,2569,0
2020-08-09,MI,-1,535,25676,0
2020-08-09,MN,9,797,12779,49
2020-08-09,MO,0,0,0,0
2020-08-09,MP,0,0,0,0
2020-08-09,MS,22,527,0,0
2020-08-09,MT,0,63,1037,4
2020-08-09,NC,8,1452,15330,0
2020-08-09,ND,0,91,1217,1
2020-08-09,NE,0,141,1995,11
2020-08-09,NH,0,13,1321,1
2020-08-09,NJ,5,344,48716,43
2020-08-09,NM,6,150,7124,19
2020-08-09,NV,8,811,3774,0
2020-08-09,NY,7,515,65297,0
2020-08-09,OH,1,879,23176,49
2020-08-09,OK,0,486,0,11
2020-08-09,OR,1,262,8708,0
2020-08-09,PA,1,760,13393,0
2020-08-09,PR,5,697,0,0
2020-08-09,RI,0,74,1451,17
2020-08-09,SC,24,975,6934,0
2020-08-09,SD,0,128,782,5
2020-08-09,TN,8,2127,25507,42
2020-08-09,TX,116,4879,8328,0
2020-08-09,UT,1,376,3882,16
2020-08-09,VA,4,897,20333,22
2020-08-09,VI,0,19,241,0
2020-08-09,VT,0,5,883,0
2020-08-09,WA,16,195,4795,6
2020-08-09,WI,2,622,6797,20
2020-08-09,WV,8,131,5021,0
2020-08-09,WY,0,37,0,0
2020-08-08,AK,1,85,4657,0
2020-08-08,AL,0,86,0,0
2020-08-08,AR,0,0,0,55
2020-08-08,AS,0,0,0,0
2020-08-08,AZ,56,1054,10622,3
2020-08-08,CA,178,7371,103274,0
2020-08-08,CO,7,457,7311,10
2020-08-08,CT,0,0,0,0
2020-08-08,DC,1,64,4545,0
2020-08-08,DE,2,57,1053,0
2020-08-08,FL,187,8502,40431,525
2020-08-08,GA,69,4423,40414,274
2020-08-08,GU,0,1,166,0
2020-08-08,HI,2,201,3761,6
2020-08-08,IA,12,418,4429,0
2020-08-08,ID,6,523,3748,14
2020-08-08,IL,18,2190,45826,0
2020-08-08,IN,13,1033,10329,0
2020-08-08,KS,0,0,0,0
2020-08-08,KY,8,782,5659,27
2020-08-08,LA,0,0,0,0
2020-08-08,MA,12,420,16269,22
2020-08-08,MD,12,775,11924,58
2020-08-08,ME,1,12,2667,0
2020-08-08,MI,-4,721,37805,0
2020-08-08,MN,8,916,10210,48
2020-08-08,MO,0,0,0,0
2020-08-08,MP,0,1,-1,0
2020-08-08,MS,26,1210,5168,29
2020-08-08,MT,5,132,958,4
2020-08-08,NC,26,1954,28000,0
2020-08-08,ND,0,180,1485,6
2020-08-08,NE,5,283,3353,16
2020-08-08,NH,0,76,2710,1
2020-08-08,NJ,9,368,-368,0
2020-08-08,NM,6,192,8280,16
